source_plot_id,plot_code,rr_no,street_no,main_structure_name,location,city_survey_no,city_survey_div,plot_area_sqm,plot_desc,plot_status,plot_active,is_vacant,owner,owner_name,owner_contactno,dept_name,estate_id,div_id,plot_unit_id,ward_id,zone_id,zone_detail_id,plot_customer_code,mcgm_allotted_no,mcgm_plot_no,existing_plot_no,reservation,rrzone2017,mbpt_road_connectivity,schedule_east,schedule_west,schedule_north,schedule_south,pincode,plot_remarks,let_out_id,let_out_name,letout_status,letout_recorded_area_sqm,letout_land_area_sqm,letout_billable_area_sqm,letout_dept_id,letout_from_date,letout_to_date,existing_tenancy_id,existing_tenancy_unit_id,tenancy_mapping_active,tenancy_allotted,existing_tenant_name,existing_current_rent,existing_commercial_rent,existing_g_sec_rate,existing_lease_years,existing_agreement_start_date,existing_agreement_end_date,existing_lac_approval_date,existing_chairman_approval_date,existing_board_approval_date,existing_tamps_approval_date,existing_upfront_premium_flag,existing_upfront_premium_amount,tenancy_area_sqm,tenancy_consumed_fsi,tenancy_recorded_built_up_area_sqm,tenancy_commercial_built_up_area_sqm,tenancy_area_active,tenancy_area_from_date,tenancy_area_to_date,recorded_planning_fsi,recorded_additional_fsi,recorded_fsi_addition,recorded_planning_built_up_area_sqm,crz_applicable,re_develop_applicable,application_tenancy_id,application_status,application_allotted,existing_application_purpose,existing_allotment_basis,existing_application_lease_start_date,existing_application_lease_end_date,existing_tender_number,existing_tender_id,existing_tender_description,existing_application_rate,existing_rate_revision_percent,existing_rate_revision_amount,existing_application_upfront_premium,existing_security_deposit,existing_application_agreement_date,existing_sor_applicable_date,recorded_rr_land_value,rr_land_value_from_date,rr_land_value_to_date,recorded_sor_market_value,sor_market_value_from_date,sor_market_value_to_date,zone_home_rate,zone_non_home_rate,zone_annual_increment,zone_rate_from_date,zone_rate_to_date
7913,208020010,NEW SHOP NO 3,,Mb.P.T. Structure,,75,MAZAGAON,21.45,,A,False,True,True,,,,18,57,8,,,,20802111,,,,,,False,,,,,,,3126,NEW SHOP NO 3,A,,,21.4500,4,,,20802111,8,True,True,,,,,,,,,,,,False,,21.4500,1.5300,0.0000,0.0000,True,1873-01-01,,,,,,,,20802111,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1976-02-13,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7914,208020011,NEW SHOP NO 4,,Mb.P.T. Structure,,75,MAZAGAON,21.45,,A,False,True,True,,,,18,57,8,,,,20802112,,,,,,False,,,,,,,3127,NEW SHOP NO 4,A,,,21.4500,4,,,20802112,8,True,True,,,,,,,,,,,,False,,21.4500,1.5300,0.0000,0.0000,True,1873-01-01,,,,,,,,20802112,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1976-03-26,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7915,208020012,SHOP NO 5 WADI BR,,Mb.P.T. Structure,,75,MAZAGAON,21.45,,A,False,True,True,,,,18,57,8,,,,20802113,,,,,,False,,,,,,,3128,SHOP NO 5 WADI BR,A,,,21.4500,4,,,10105905,1,True,True,,,,,,,,,,,,False,,,,,,,,,,,,,,,10105905,APPROVED,True,,,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7916,208020013,NEW SHOP NO 6 WADI BUNDER,,Mb.P.T. Structure,,75,MAZAGAON,21.45,,A,False,True,True,,,,18,57,8,,,,20802114,,,,,,False,,,,,,,3129,NEW SHOP NO 6 WADI BUNDER,A,,,21.4500,4,,,20802114,8,True,True,,,,,,,,,,,,False,,21.4500,1.5400,0.0000,0.0000,True,1873-01-01,,,,,,,,20802114,APPROVED,True,,,1976-03-26,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7917,208020014,NEW SHOP NO 2,,Mb.P.T. Structure,,75,MAZAGAON,21.45,,A,False,True,True,,,,18,57,8,,,,20802115,,,,,,False,,,,,,,3130,NEW SHOP NO 2,A,,,21.4500,4,,,20802115,8,True,True,,,,,,,,,,,,False,,21.4500,1.5400,0.0000,0.0000,True,1873-01-01,,,,,,,,20802115,APPROVED,True,,,1976-07-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4230,309010007,121,,,ELPHINSTON (EAST),1,PRINCESS DOCK,71.35,,A,False,True,True,,,,19,58,9,2,,,30901421,,,,,,False,PLOT NO. 120,O.N.G.C (15 ML),PLOT NO. 131-B,MALET ROAD,400009,,5323,121,A,,,,4,,,30901421,9,True,True,,,,,,,,,,,,False,470.00,,,,,,,,,,,,,,30901421,APPROVED,True,,Other,1978-05-26,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4234,309010010,159,,,ELPHINSTON (EAST),42/1,PRINCESS DOCK,11569.68,,A,False,True,True,,,,19,58,9,2,,,30901428,,,,,,False,EXPORT SHED,P.T ROAD,C O N T A I N E R S C A N N I N G F O R O C T,RR NO. 113,400009,,5326,159,A,,,,4,,,30901428,9,False,False,,,,,,,,,,,,False,472.00,,,,,,,,,,,,,,30901428,APPROVED,False,,Other,1986-10-18,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4236,309010012,161,,,ELPHINSTON (EAST),1,PRINCESS DOCK,2.00,,A,False,True,True,,,4,19,58,9,2,,,30901426,,,,,,False,,,,,400009,,1255,161,A,,,2.0000,4,,,30901426,9,True,True,,,,,,,,,,,,False,,2.0000,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901426,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1984-07-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4284,309010014,"120 121-A,121-B,122 & 119",,,ELPHINSTON (EAST),1,PRINCESS DOCK,1348.63,,A,False,True,True,,,,19,58,9,2,,,30901417,,,,,,False,PLOT NO-118,O.N.G.C (15.MT),LEASED TO STATE TRADING CORPORATION OF INDIA LTD,MALET ROAD,400009,,1442,"120 121-A,121-B,122 & 119",A,,,1348.6300,4,,,30901417,9,True,True,,,,,,,,,,,,False,,1348.6300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901417,APPROVED,True,,Other,1975-07-25,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4288,309010015,124 & 125,,,ELPHINSTON (EAST),1,PRINCESS DOCK,355.44,,A,False,True,True,,,,19,58,9,2,,,30901402,,,,,,True,CONTAINER SCANNING FOR OCT.,P.T ROAD,PLOT NO-126,PLOT NO-124,400009,,5328,124 & 125,A,,,,4,,,30901402,9,True,True,,,,,,,,,,,,False,465.00,,,,,,,,,,,,,,30901402,APPROVED,True,,Other,1958-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4583,309010045,OLD RR 1616,,,ELPHINSTON (EAST),43847,PRINCESS DOCK,138.00,,A,False,True,True,,,,19,58,9,2,,,30901149,,,,,,False,MANSION ROAD,P.D. MELLO ROAD,RR NO. 1866,RR NO. 1622,400009,,1755,OLD RR 1616,A,,,138.0000,4,,,30901149,9,False,False,,,,,,,,,,,,False,,138.0000,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901149,APPROVED,False,"Petrol & oil, diesel pumps, service station, weigh bridge & other purposes connected with motor trade",Other,1942-07-20,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4633,309010056,PLOT NO 59 AT MANSON ROAD,,,ELPHINSTON (EAST),179/1,PRINCESS DOCK,74.79,,A,False,True,True,,,,19,58,9,2,,,30901247,,,,,,False,PLOT NO. 60 & PLOT NO. 61A,PLOT NO. 58 7 PLOT NO. 64,PLOT NO.62,PLOT NO. 57,400009,,1800,PLOT NO 59 AT MANSON ROAD,A,,,74.7900,4,,,30901247,9,True,True,,,,,,,,,,,,False,,74.7900,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901247,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1959-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4639,309010060,PLOT NO 78,,,ELPHINSTON (EAST),44013,PRINCESS DOCK,53.51,,A,False,True,True,,,,19,58,9,2,,,30901309,,,,,,False,P.T PASSAGE,PLOT NO. 67,B.P.T D-SP,PLOT NO. 07,400009,,1804,PLOT NO 78,A,,,53.5100,4,,,30901309,9,False,False,,,,,,,,,,,,False,,53.5100,2.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901309,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4661,309010072,PT SHED ON PLOT NO.70,,,ELPHINSTON (EAST),1,PRINCESS DOCK,69.89,,A,False,True,True,,,,19,58,9,2,,,30901306,,,,,,False,PLOT NO. 73,P.D MELLO ROAD,PLOT NO. 69,P.T PASSAGE,400009,,1825,PT SHED ON PLOT NO.70,A,,,105.3500,4,,,30901306,9,False,False,,,,,,,,,,,,False,,105.3500,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901306,APPROVED,False,,Other,1968-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7985,309010095,FML PLOT 42 AT MANSON ROAD, , , ,1187 (Part),FORT,44.31,,A,False,True,True, , , ,19,58,9,,,,30901219, , , ,,,False, , , , ,, ,4492,FML PLOT 42 AT MANSON ROAD,A,,,44.3100,4,,,30901219,9,False,False,,,,,,,,,,,,False,,44.3100,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901219,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8134,309010099,PLOT NO 48 AT MANSON ROAD, , , ,36/1 (part),PRINCESS DOCK,35.44,,A,False,True,True, , , ,19,58,9,,,,30901244, , , ,,,False, , , , ,, ,5470,PLOT NO 48 AT MANSON ROAD,A,,,,4,,,30901244,9,False,False,,,,,,,,,,,,False,455.00,,,,,,,,,,,,,,30901244,APPROVED,False,,Other,1971-12-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8136,309010101,PLOT NO.60 AT MANSION ROAD, , , ,179/1,PRINCESS DOCK,19.51,,A,False,True,True, , , ,19,58,9,,,,30901248, , , ,,,False, , , , ,, ,4643,PLOT NO.60 AT MANSION ROAD,A,,,19.5100,4,,,30901248,9,True,True,,,,,,,,,,,,False,,19.5100,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901248,APPROVED,False,,Other,1959-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8141,309010106,PLOT NO 118, , , ,1 (Part),PRINCESS DOCK,139.35,,A,False,True,True, , , ,19,58,9,,,,30901338, , , ,,,False, , , , ,, ,4648,PLOT NO 118,A,,,139.3500,4,,,30901338,9,False,False,,,,,,,,,,,,False,,139.3500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901338,APPROVED,False,,Other,1958-10-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8152,309010117,62 & 63, , , ,193/1,PRINCESS DOCK,128.58,,A,False,True,True, , , ,19,58,9,,,,30901418, , , ,,,False, , , , ,, ,5475,62 & 63,A,,,,4,,,30901418,9,False,False,,,,,,,,,,,,False,469.00,,,,,,,,,,,,,,30901418,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8153,309010118,3, , , ,1187(Part),PRINCESS DOCK,14.80,,A,False,True,True, , , ,19,58,9,,,,30901423, , , ,,,False, , , , ,, ,5477,3,A,,,,4,,,30901423,9,False,False,,,,,,,,,,,,False,471.00,,,,,,,,,,,,,,30901423,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8154,309010119,"114,115,116,117coterminous with plt 159&159A", , , ,1 (Part),PRINCESS DOCK,1200.12,,A,False,True,True, , , ,19,58,9,,,,30901468, , , ,,,False, , , , ,, ,4661,"114,115,116,117coterminous with plt 159&159A",A,,,1200.1200,4,,,30901468,9,False,False,,,,,,,,,,,,False,,1200.1200,0.0000,0.0000,0.0000,True,2006-02-28,,,,,,,,30901468,APPROVED,False,,Other,2006-02-28,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8218,309010142,OLD R R 1829, , , ,59/1,FORT,194.26,,A,False,True,True, , , ,19,58,9,,,,30901223, , , ,,,False, , , , ,, ,4724,OLD R R 1829,A,,,194.2600,4,,,30901223,9,False,False,,,,,,,,,,,,False,,194.2600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901223,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8232,309010147,OLD RR 1622, , , ,01-Oct,PRINCESS DOCK,287.07,,A,False,True,True, , , ,19,58,9,,,,30901144, , , ,,,False, , , , ,, ,4738,OLD RR 1622,A,,,287.0700,4,,,30901144,9,False,False,,,,,,,,,,,,False,,287.0700,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901144,APPROVED,False,,Other,1974-09-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8233,309010148,OLD R R 1866, , , ,01-Dec,PRINCESS DOCK,143.54,,A,False,True,True, , , ,19,58,9,,,,30901145, , , ,,,False, , , , ,, ,4739,OLD R R 1866,A,,,143.5400,4,,,30901145,9,False,False,,,,,,,,,,,,False,,143.5400,1.2000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901145,APPROVED,False,,Other,1958-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8234,309010149,OLD RR 1621 MANSON ROAD, , , ,13-Jan,PRINCESS DOCK,143.54,,A,False,True,True, , , ,19,58,9,,,,30901146, , , ,,,False, , , , ,, ,4740,OLD RR 1621 MANSON ROAD,A,,,143.5400,4,,,30901146,9,False,False,,,,,,,,,,,,False,,143.5400,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,30901146,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4224,310010002,92,,,ELPHINSTON (WEST),59,PRINCESS DOCK,191.47,,A,False,True,True,,,4,21,58,10,2,,,31001411,,,,,,False,,,,,400009,,5074,92,A,,,,4,,,31001411,10,False,False,,,,,,,,,,,,False,297.00,,,,,,,,,,,,,,31001411,APPROVED,False,,Other,1949-05-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4231,310010004,121,,,ELPHINSTON (WEST),156,PRINCESS DOCK,567.73,,A,False,True,True,,,4,21,58,10,2,,,31001509,,,,,,False,,,,,400009,,1250,121,A,,,567.7300,4,,,31001509,10,True,True,,,,,,,,,,,,False,,567.7300,3.6500,1444.6500,627.2500,True,2004-04-01,,,,,,,,31001509,APPROVED,True,,Other,1994-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4302,310010026,161 SURAT STREET,,,ELPHINSTON (WEST),77,PRINCESS DOCK,371.61,,A,False,True,True,,,,21,58,10,2,,,31001426,,,,,,False,RR NO. 1496,OLD RR 1149,SURAT STREET,F.P 87B & 87C,400009,,1457,161 SURAT STREET,A,,,371.6100,4,,,31001426,10,True,True,,,,,,,,,,,,False,,371.6100,1.0400,0.0000,0.0000,True,1873-01-01,,,,,,,,31001426,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1953-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7919,310010209,13 SHOLAPUR ST,,Open Plot,,FP No.26,PRINCESS DOCK,468.24,,A,False,True,True,,,,21,58,10,,,,31001137,,,,,,False,,,,,,,5290,13 SHOLAPUR ST,A,,,,4,,,31001137,10,False,False,,,,,,,,,,,,False,295.00,,,,,,,,,,,,,,31001137,APPROVED,False,,Other,1920-08-15,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8155,310010213,4 SOUTH ELPHISTON BRIDGE, , , ,180,PRINCESS DOCK,195.10,,A,False,True,True, , , ,21,58,10,,,,31001104, , , ,,,False, , , , ,, ,4662,4 SOUTH ELPHISTON BRIDGE,A,,,195.1000,4,,,31001104,10,False,False,,,,,,,,,,,,False,,195.1000,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001104,APPROVED,False,,,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8161,310010219,13 POONA ST(NORTH), , , ,FP No.27(P) & 28 (P),PRINCESS DOCK,58.99,,A,False,True,True, , , ,21,58,10,,,,31001138, , , ,,,False, , , , ,, ,4668,13 POONA ST(NORTH),A,,,58.9900,4,,,31001138,10,False,False,,,,,,,,,,,,False,,58.9900,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001138,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8162,310010220,13 BET.SHOLAPUR & POONA ST., , , ,FP No.27(P) & 28 (P),PRINCESS DOCK,981.07,,A,False,True,True, , , ,21,58,10,,,,31001139, , , ,,,False, , , , ,, ,4669,13 BET.SHOLAPUR & POONA ST.,A,,,981.0700,4,,,31001139,10,False,False,,,,,,,,,,,,False,,981.0700,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001139,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8171,310010229,RR 1085 THANA STREET, , , ,FP No.33 (Part),PRINCESS DOCK,387.54,,A,False,True,True, , , ,21,58,10,,,,31001150, , , ,,,False, , , , ,, ,4678,RR 1085 THANA STREET,A,,,387.5400,4,,,31001150,10,False,False,,,,,,,,,,,,False,,387.5400,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001150,APPROVED,False,,Other,1928-08-28,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8172,310010230,62 BARODA ST, , , ,FP No.59 (part),PRINCESS DOCK,401.90,,A,False,True,True, , , ,21,58,10,,,,31001228, , , ,,,False, , , , ,, ,4679,62 BARODA ST,A,,,401.9000,4,,,31001228,10,False,False,,,,,,,,,,,,False,,401.9000,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001228,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8173,310010231,62/3 BARODA ST, , , ,FP No.59 (part),PRINCESS DOCK,112.23,,A,False,True,True, , , ,21,58,10,,,,31001234, , , ,,,False, , , , ,, ,4680,62/3 BARODA ST,A,,,112.2300,4,,,31001234,10,False,False,,,,,,,,,,,,False,,112.2300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001234,APPROVED,False,,Other,1955-05-13,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8174,310010232,YT 76, , , ,FP No.70E (part),PRINCESS DOCK,56.95,,A,False,True,True, , , ,21,58,10,,,,31001327, , , ,,,False, , , , ,, ,4681,YT 76,A,,,56.9500,4,,,31001327,10,False,False,,,,,,,,,,,,False,,56.9500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001327,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8175,310010233,Y T 33, , , ,Part of Road ( T P Scheme ),PRINCESS DOCK,43.13,,A,False,True,True, , , ,21,58,10,,,,31001350, , , ,,,False, , , , ,, ,4682,Y T 33,A,,,43.1300,4,,,31001350,10,False,False,,,,,,,,,,,,False,,43.1300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001350,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8177,310010235,87/72, , , ,FP No.80C (part),PRINCESS DOCK,144.65,,A,False,True,True, , , ,21,58,10,,,,31001407, , , ,,,False, , , , ,, ,4684,87/72,A,,,144.6500,4,,,31001407,10,False,False,,,,,,,,,,,,False,,144.6500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001407,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8178,310010236,FINAL PLOT NO 80/A, , , ,FP No.80A (part),PRINCESS DOCK,406.43,,A,False,True,True, , , ,21,58,10,,,,31001408, , , ,,,False, , , , ,, ,4685,FINAL PLOT NO 80/A,A,,,406.4300,4,,,31001408,10,False,False,,,,,,,,,,,,False,,406.4300,4.3700,0.0000,0.0000,True,1873-01-01,,,,,,,,31001408,APPROVED,False,,Other,1974-02-16,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8180,310010238,PORTION OF PLOT 162, , , ,FP No.129A (part),PRINCESS DOCK,481.61,,A,False,True,True, , , ,21,58,10,,,,31001525, , , ,,,False, , , , ,, ,4687,PORTION OF PLOT 162,A,,,481.6100,4,,,31001525,10,False,False,,,,,,,,,,,,False,,481.6100,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001525,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8181,310010239,POPRTION OF PLOT 162, , , ,FP No.130B (part),PRINCESS DOCK,105.35,,A,False,True,True, , , ,21,58,10,,,,31001526, , , ,,,False, , , , ,, ,4688,POPRTION OF PLOT 162,A,,,105.3500,4,,,31001526,10,False,False,,,,,,,,,,,,False,,105.3500,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001526,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8183,310010241,164, , , ,FP No.133A ,PRINCESS DOCK,435.99,,A,False,True,True, , , ,21,58,10,,,,31001532, , , ,,,False, , , , ,, ,4690,164,A,,,435.9900,4,,,31001532,10,False,False,,,,,,,,,,,,False,,435.9900,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001532,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8184,310010242,170-A, , , ,FP No.170A (part),PRINCESS DOCK,16.20,,A,False,True,True, , , ,21,58,10,,,,31001549, , , ,,,False, , , , ,, ,4691,170-A,A,,,16.2000,4,,,31001549,10,False,False,,,,,,,,,,,,False,,16.2000,1.6200,0.0000,0.0000,True,2014-09-06,,,,,,,,31001549,APPROVED,False,,Other,1973-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8247,310010243,OIDRR1589, , , ,FP No.55 (part),PRINCESS DOCK,310.37,,A,False,True,True, , , ,21,58,10,,,,31001221, , , ,,,False, , , , ,, ,4753,OIDRR1589,A,,,310.3700,4,,,31001221,10,False,False,,,,,,,,,,,,False,,310.3700,1.4400,0.0000,0.0000,True,2015-10-06,,,,,,,,31001221,APPROVED,False,,Other,1943-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
8248,310010244,OLD RR NO 1143, , , ,,PRINCESS DOCK,297.01,,A,False,True,True, , , ,21,58,10,,,,31001402, , , ,,,False, , , , ,, ,4754,OLD RR NO 1143,A,,,297.0100,4,,,31001402,10,False,False,,,,,,,,,,,,False,,297.0100,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31001402,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7986,311010065,13/PART OF GARDEN PLOT C, , , ,132/1187 ,FORT,156.63,,A,False,True,True, , , ,23,58,11,,,,31101136, , , ,,,False, , , , ,, ,4493,13/PART OF GARDEN PLOT C,A,,,156.6300,4,,,31101136,11,False,False,,,,,,,,,,,,False,,156.6300,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31101136,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7987,311010066,12 PART OF GARDEN PLOT C, , , ,132/1187 ,FORT,210.46,,A,False,True,True, , , ,23,58,11,,,,31101137, , , ,,,False, , , , ,, ,4494,12 PART OF GARDEN PLOT C,A,,,210.4600,4,,,31101137,11,False,False,,,,,,,,,,,,False,,210.4600,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31101137,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7989,311010068,BEHIND STRAND HOUSE, , , ,132/1187 ,FORT,37.40,,A,False,True,True, , , ,23,58,11,,,,31101238, , , ,,,False, , , , ,, ,4496,BEHIND STRAND HOUSE,A,,,37.4000,4,,,31101238,11,False,False,,,,,,,,,,,,False,,37.4000,0.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31101238,APPROVED,False,,Other,1873-01-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4539,311020026,OLD R R NO 2082,,,MODY BAY,1156,FORT,401.53,,A,False,True,True,,,,24,58,11,1,,,31102139,,,,,,False,RR NO. 1371,RR NO. 639,GOA STREET,RR NO. 1337,400001,,1710,OLD R R NO 2082,A,,,401.5300,4,,,31102139,11,True,True,,,,,,,,,,,,False,,401.5300,3.4500,0.0000,1385.3300,True,2004-04-01,,,,,,,,31102139,APPROVED,True,,Other,1994-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7991,311020118,R R 1925, , , ,1116,FORT,251.12,,A,False,True,True, , , ,24,58,11,,,,31102227, , , ,,,False, , , , ,, ,4498,R R 1925,A,,,251.1200,4,,,31102227,11,False,False,,,,,,,,,,,,False,,251.1200,0.9400,0.0000,235.2000,True,2004-04-01,,,,,,,,31102227,APPROVED,False,,Other,1960-11-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
7992,311020119,BPORTION OF OLD R.R.1768, , , ,1112,FORT,1131.56,,A,False,True,True, , , ,24,58,11,,,,31102239, , , ,,,False, , , , ,, ,4499,BPORTION OF OLD R.R.1768,A,,,1131.5600,4,,,31102239,11,False,False,,,,,,,,,,,,False,,1131.5600,1.9100,13.9400,2117.3300,True,2004-04-01,,,,,,,,31102239,APPROVED,False,,Other,1967-04-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4213,312020004,26,,,SASSOON DOCK,67,COLABA,77.76,,A,False,True,True,,,,26,58,12,1,,,31202144,,,,,,False,PLOT NO. 26-A,PLOT NO. 25,PLOT NO. 26-B,P.T PASSAGE,400005, Date: 17-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 17-12-2019 User: mbpt_hod <br>Remark: For sample<br>,1233,26,A,,,77.7600,4,,,31202144,12,True,True,,,,,,,,,,,,False,,77.7600,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202144,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1947-08-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4215,312020006,36,,,SASSOON DOCK,67,COLABA,13.38,,A,False,True,True,,,,26,58,12,1,,,31202220,,,,,,False,PLOT NO. 36-A,15.25 M ROAD,PLOT NO. 35,DOCK TENANCY,400005, Date: 17-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 17-12-2019 User: mbpt_hod <br>Remark: For sample<br>,1235,36,A,,,13.3800,4,,,31202220,12,True,True,,,,,,,,,,,,False,,13.3800,2.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202220,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1957-07-01,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
4332,312020017,26B,,,SASSOON DOCK,67,COLABA,9.38,,A,False,True,True,,,,26,58,12,1,,,31202146,,,,,,False,PLOT NO-26-A,PLOT NO-25,P.T PASSAGE,P.T PASSAGE,400005, Date: 18-12-2019 User: mbpt_no <br>Remark: For sample<br> <br> Date: 18-12-2019 User: mbpt_hod <br>Remark: For sample<br>,1482,26B,A,,,9.3800,4,,,31202146,12,True,True,,,,,,,,,,,,False,,9.3800,1.0000,0.0000,0.0000,True,1873-01-01,,,,,,,,31202146,APPROVED,True,storage of non-hazardous goods & office in connection therewith,Other,1957-11-16,,0,,,0,0.00,0.00,0,0,,,,,,,,,,,,,
